city,total_orders,total_revenue,total_freight,delivery_orders,late_orders,avg_delivery_delay_days,reviewed_orders,avg_review_score,negative_reviews,late_delivery_rate,negative_review_rate,freight_ratio
sao tomas de aquino,4,309.8,72.76,3,0,-13.85065586419753,4,3.0,2.0,0.0,50.0,0.23486120077469336
sao tome,3,262.06,88.33,3,0,-14.182550154320987,3,5.0,0.0,0.0,0.0,0.33706021521788904
sao valentim,3,557.89,51.58,3,0,-11.015493827160492,3,4.0,0.0,0.0,0.0,0.09245550198067719
sao vendelino,2,155.98000000000002,38.3,2,0,-15.43828125,2,4.0,0.0,0.0,0.0,0.24554430055135268
sao vicente,165,21371.98,2747.83,159,20,-6.850300197996739,164,4.115853658536586,20.0,12.578616352201259,12.195121951219512,0.12857161573237483
sao vicente ferrer,3,405.88,189.88,2,0,-11.237690972222222,3,3.6666666666666665,1.0,0.0,33.33333333333333,0.4678230018724746
sao vitor,1,99.9,21.19,1,0,-1.821238425925926,1,5.0,0.0,0.0,0.0,0.21211211211211212
sape,2,1959.99,82.84,2,0,-19.706921296296297,2,4.5,0.0,0.0,0.0,0.04226552176286614
sapeacu,2,246.79000000000002,56.68,2,0,-12.741244212962963,2,3.0,1.0,0.0,50.0,0.2296689493091292
sapezal,8,964.82,174.7,8,0,-16.159019097222224,8,4.0,2.0,0.0,25.0,0.18107004415331354
sapiranga,26,3660.6,744.22,23,2,-12.900230475040258,26,3.769230769230769,5.0,8.695652173913043,19.230769230769234,0.20330546904878982
sapopema,2,154.98000000000002,38.33,2,0,-7.047077546296297,2,4.5,0.0,0.0,0.0,0.24732223512711313
sapucai-mirim,4,569.79,77.37,4,0,-11.029936342592592,4,2.75,2.0,0.0,50.0,0.1357868688464171
sapucaia,6,726.64,164.71,5,0,-10.440324074074073,6,3.6666666666666665,2.0,0.0,33.33333333333333,0.2266734559066388
sapucaia do sul,40,5683.84,1184.82,39,5,-9.502646308167142,40,3.95,7.0,12.82051282051282,17.5,0.20845414367751378
saquarema,47,4673.05,1115.44,45,7,-9.393674897119341,46,4.076086956521739,7.0,15.555555555555555,15.217391304347828,0.23869635462920363
sarandi,24,2241.32,401.89,22,0,-15.446660879629631,23,4.043478260869565,4.0,0.0,17.391304347826086,0.1793095140363714
sarapui,2,248.88,32.01,2,1,9.799074074074074,2,3.0,1.0,50.0,50.0,0.12861620057859208
sardoa,1,119.9,18.09,1,0,-12.279178240740741,1,5.0,0.0,0.0,0.0,0.15087572977481234
sarutaia,1,59.9,11.92,1,0,-9.323842592592593,1,5.0,0.0,0.0,0.0,0.1989983305509182
sarzedo,18,987.9300000000001,328.4,18,1,-12.801105324074074,18,4.666666666666667,1.0,5.555555555555555,5.555555555555555,0.33241221544036514
satiro dias,1,24.5,16.79,1,0,-10.163101851851852,1,2.0,1.0,0.0,100.0,0.6853061224489796
satuba,2,333.73,104.59,2,0,-15.70652199074074,2,5.0,0.0,0.0,0.0,0.3133970575015731
satubinha,2,138.79,91.18,2,0,-13.501539351851852,2,4.5,0.0,0.0,0.0,0.6569637581958355
saubara,1,179.9,48.7,1,0,-17.176967592592593,1,4.0,0.0,0.0,0.0,0.2707059477487493
saudade do iguacu,4,263.79,64.58,4,0,-18.337939814814817,4,4.5,0.0,0.0,0.0,0.24481595208309637
saudades,4,305.84,123.10999999999999,4,0,-10.498223379629628,4,4.0,1.0,0.0,25.0,0.4025307350248496
saude,2,119.4,50.58,2,1,-5.720688657407408,2,1.0,2.0,50.0,100.0,0.4236180904522613
schroeder,9,1168.69,180.53,9,0,-11.861689814814815,9,4.333333333333333,0.0,0.0,0.0,0.15447210124156105
seabra,6,982.5,165.76,6,0,-11.881273148148148,6,4.5,0.0,0.0,0.0,0.1687124681933842
seara,6,730.85,142.49,5,0,-19.045439814814817,6,3.3333333333333335,2.0,0.0,33.33333333333333,0.19496476705206267
sebastiao leal,1,24.99,50.9,1,0,-6.549467592592593,1,5.0,0.0,0.0,0.0,2.0368147258903564
seberi,2,130.39000000000001,39.28,2,0,-9.716128472222223,2,4.5,0.0,0.0,0.0,0.3012500958662474
sede alvorada,1,119.0,35.9,1,1,7.592974537037037,1,5.0,0.0,100.0,0.0,0.30168067226890755
segredo,1,29.939999999999998,30.2,1,0,-15.243391203703704,1,5.0,0.0,0.0,0.0,1.008684034736139
selbach,1,49.9,18.23,1,0,-12.209398148148148,1,4.0,0.0,0.0,0.0,0.3653306613226453
senador amaral,2,179.46,48.54,2,0,-4.769780092592593,2,2.0,2.0,0.0,100.0,0.27047810096957536
senador canedo,16,1375.57,414.72,16,2,-12.064228877314815,16,4.0,2.0,12.5,12.5,0.3014895643260612
senador cortes,1,298.0,102.66,1,0,-7.316273148148148,1,5.0,0.0,0.0,0.0,0.344496644295302
senador firmino,2,138.57,41.870000000000005,2,0,-21.104403935185186,2,4.5,0.0,0.0,0.0,0.30215775420365165
senador guiomard,2,409.98,137.11,2,0,-36.15035300925926,2,5.0,0.0,0.0,0.0,0.3344309478511147
senador jose porfirio,1,6.0,25.63,1,0,-22.733923611111113,1,4.0,0.0,0.0,0.0,4.2716666666666665
senador la rocque,1,90.0,34.43,1,0,-26.373136574074074,1,4.0,0.0,0.0,0.0,0.38255555555555554
senador modestino goncalves,2,119.32,33.85,2,0,-9.217118055555554,2,4.0,0.0,0.0,0.0,0.2836909151860543
senador pompeu,4,585.94,132.17000000000002,4,1,-14.758171296296297,4,4.0,0.0,25.0,0.0,0.2255691709048708
senador salgado filho,1,83.8,18.69,1,0,-27.01476851851852,1,5.0,0.0,0.0,0.0,0.22303102625298332
senges,5,487.39,158.11,5,3,-0.9376828703703705,5,2.8,2.0,60.0,40.0,0.3244014033935863
senhor do bonfim,19,2557.28,684.38,18,0,-12.259990997942388,19,4.157894736842105,3.0,0.0,15.789473684210526,0.26762028405180505
senhora de oliveira,2,116.9,53.040000000000006,2,1,1.3647569444444447,2,3.0,1.0,50.0,50.0,0.453721129170231
senhora dos remedios,1,29.99,14.52,1,0,-18.644814814814815,1,5.0,0.0,0.0,0.0,0.48416138712904305
sento se,1,53.99,22.09,1,0,-1.2351851851851852,1,5.0,0.0,0.0,0.0,0.40914984256343767
serafina correa,9,813.66,228.72000000000003,9,2,-9.226230709876543,9,4.222222222222222,1.0,22.22222222222222,11.11111111111111,0.2811002138485363
sericita,2,216.32,37.3,2,0,-16.65580439814815,2,4.5,0.0,0.0,0.0,0.17242973372781065
seringueiras,2,395.99,108.65,2,0,-13.59640625,2,3.5,0.0,0.0,0.0,0.2743756155458471
serio,1,22.9,16.79,1,0,-8.304236111111111,1,3.0,0.0,0.0,0.0,0.7331877729257642
seropedica,33,4391.15,865.2,33,2,-15.615765291806959,32,3.71875,6.0,6.0606060606060606,18.75,0.19703266797991417
serra,285,36357.33,6608.44,278,43,-7.9076714045430325,283,3.904593639575972,50.0,15.467625899280577,17.6678445229682,0.1817636223562071
serra azul,1,72.5,36.02,1,1,4.897731481481482,1,1.0,1.0,100.0,100.0,0.4968275862068966
serra azul de minas,2,344.99,43.019999999999996,2,0,-17.35855902777778,2,4.5,0.0,0.0,0.0,0.12469926664540999
serra bonita,1,169.99,62.83,1,0,-0.009363425925925926,1,3.0,0.0,0.0,0.0,0.36960997705747395
serra branca,1,84.9,57.36,1,0,-12.200046296296296,1,4.0,0.0,0.0,0.0,0.6756183745583039
serra de sao bento,2,236.9,91.25,2,0,-25.365590277777777,2,5.0,0.0,0.0,0.0,0.38518362178134236
serra do ramalho,4,317.09000000000003,89.63,4,1,-8.162181712962962,4,4.0,0.0,25.0,0.0,0.28266422782175404
serra do salitre,1,49.99,22.06,1,0,-21.22300925925926,1,5.0,0.0,0.0,0.0,0.44128825765153024
serra dos aimores,5,351.82,91.26,5,0,-15.387175925925925,5,3.6,1.0,0.0,20.0,0.2593940082996987
serra dos dourados,1,65.0,18.33,1,1,52.66902777777778,1,5.0,0.0,100.0,0.0,0.282
serra dourada,2,197.14,37.06,2,0,-12.798564814814814,2,5.0,0.0,0.0,0.0,0.18798823171350312
serra negra,14,3267.53,331.98,13,0,-14.62485933048433,14,4.285714285714286,1.0,0.0,7.142857142857142,0.10159967926843824
serra talhada,10,2053.18,572.77,10,0,-18.394083333333334,10,4.6,0.0,0.0,0.0,0.27896726054218335
serrana,13,917.9,197.37,13,1,-10.325694444444444,13,4.076923076923077,2.0,7.6923076923076925,15.384615384615385,0.21502342303083125
serrania,2,345.89,36.28,2,1,0.5968113425925927,2,5.0,0.0,50.0,0.0,0.10488883749168812
serranopolis,3,1002.88,207.39,3,0,-7.792685185185185,3,5.0,0.0,0.0,0.0,0.20679443203573705
serranopolis de minas,1,119.9,16.6,1,0,-12.984525462962964,1,5.0,0.0,0.0,0.0,0.13844870725604672
serranopolis do iguacu,2,274.89,30.84,2,0,-5.382239583333334,2,5.0,0.0,0.0,0.0,0.11219033067772564
serrinha,15,2039.1399999999999,442.46,14,1,-12.549562665343915,15,4.066666666666666,2.0,7.142857142857142,13.333333333333334,0.21698363035397275
serrita,2,428.9,54.82,2,1,-3.568668981481481,2,3.0,0.0,50.0,0.0,0.12781534157146188
serro,2,837.89,38.73,2,0,-17.396238425925926,1,5.0,0.0,0.0,0.0,0.04622325126209884
serrolandia,3,371.9,55.45,2,0,-8.587719907407408,3,3.3333333333333335,1.0,0.0,33.33333333333333,0.1490992202204894
sertania,4,343.29,136.63,4,1,-11.735280671296296,4,4.75,0.0,25.0,0.0,0.3980016895336304
sertanopolis,4,918.8,89.34,4,0,-14.028234953703704,4,4.0,1.0,0.0,25.0,0.09723552459730084
sertao,3,309.49,100.85999999999999,3,0,-9.008645833333334,3,4.0,0.0,0.0,0.0,0.325890981938027
sertao santana,1,20.9,18.23,1,0,-28.504965277777778,1,5.0,0.0,0.0,0.0,0.8722488038277513
sertaozinho,62,6884.13,1119.64,61,1,-12.428375455373407,62,4.225806451612903,7.0,1.639344262295082,11.29032258064516,0.16264074036951656
sete barras,5,229.69,72.83,4,0,-13.061730324074073,5,3.6,1.0,0.0,20.0,0.31707954199137967
sete de setembro,1,54.9,20.83,1,0,-37.425,1,5.0,0.0,0.0,0.0,0.37941712204007283
sete lagoas,128,17308.35,2930.97,126,5,-11.464872593327454,128,4.2734375,13.0,3.968253968253968,10.15625,0.16933849847039145
setubinha,3,265.89,62.879999999999995,3,0,-14.758329475308642,3,4.666666666666667,0.0,0.0,0.0,0.23648877355297304
severiano melo,1,120.0,70.83,1,1,4.597141203703703,1,4.0,0.0,100.0,0.0,0.5902499999999999
severinia,5,466.13,90.32000000000001,5,1,-12.482847222222222,5,4.0,1.0,20.0,20.0,0.1937656876836934
sideropolis,4,299.70000000000005,71.41,4,0,-16.968654513888886,3,4.666666666666667,0.0,0.0,0.0,0.23827160493827157
sidrolandia,11,1557.76,284.77,11,1,-12.727032828282828,11,4.090909090909091,1.0,9.090909090909092,9.090909090909092,0.18280736442070664
silva jardim,4,567.5899999999999,123.68,4,0,-19.042236689814814,4,5.0,0.0,0.0,0.0,0.2179037685653377
silvania,7,1208.79,164.36,7,1,-9.643416005291005,7,4.0,1.0,14.285714285714285,14.285714285714285,0.1359706814252269
silvano,1,99.99,17.95,1,0,-9.441747685185184,1,5.0,0.0,0.0,0.0,0.17951795179517951
silvanopolis,1,229.99,43.89,1,0,-8.967604166666666,1,5.0,0.0,0.0,0.0,0.19083438410365666
silveira carvalho,1,28.9,13.37,1,0,-2.545925925925926,1,5.0,0.0,0.0,0.0,0.4626297577854671
silveira martins,1,119.8,35.34,1,0,-13.28357638888889,1,5.0,0.0,0.0,0.0,0.294991652754591
silveiras,3,406.50000000000006,67.75,3,0,-16.31510802469136,3,5.0,0.0,0.0,0.0,0.16666666666666663
silvianopolis,3,132.5,54.26,3,0,-7.972156635802469,3,5.0,0.0,0.0,0.0,0.40950943396226414
simao dias,7,828.48,254.43,7,0,-16.733768187830687,7,4.714285714285714,0.0,0.0,0.0,0.3071045770567787
simao pereira,1,149.0,26.41,1,0,-15.075787037037037,1,4.0,0.0,0.0,0.0,0.17724832214765102
simoes filho,21,4671.48,551.59,21,1,-11.287995480599648,21,3.5714285714285716,5.0,4.761904761904762,23.809523809523807,0.11807607011054315
simolandia,2,138.99,30.74,2,0,-15.180480324074075,2,4.5,0.0,0.0,0.0,0.22116699043096624
simonesia,9,1295.88,253.99,8,0,-15.302175925925926,9,4.111111111111111,1.0,0.0,11.11111111111111,0.19599808624255333
simplicio mendes,1,16.6,34.15,1,0,-20.299953703703704,1,5.0,0.0,0.0,0.0,2.0572289156626504
sinimbu,2,81.78,30.33,2,0,-14.305214120370369,2,3.0,1.0,0.0,50.0,0.3708730741012472
sinop,46,6474.65,1577.77,43,6,-10.75399090223945,46,3.9782608695652173,6.0,13.953488372093023,13.043478260869565,0.2436842145907501
siqueira campos,9,1478.08,185.54,9,0,-19.90557098765432,9,4.666666666666667,0.0,0.0,0.0,0.12552771162589305
siriji,1,39.99,37.04,1,0,-24.302407407407408,1,5.0,0.0,0.0,0.0,0.9262315578894723
sirinhaem,5,571.88,148.35,5,0,-12.442805555555555,5,4.2,1.0,0.0,20.0,0.2594075680212632
sitio do quinto,2,97.89,33.76,2,0,-9.971828703703704,2,3.5,0.0,0.0,0.0,0.34487690264582693
sitio novo,2,174.89000000000001,54.39,2,0,-25.055011574074072,2,4.5,0.0,0.0,0.0,0.31099548287494994
sitio novo do tocantins,2,314.9,161.37,2,1,-2.8092534722222227,2,3.0,1.0,50.0,50.0,0.5124483963162909
sobradinho,9,1015.59,287.2,9,2,-12.931031378600823,9,4.222222222222222,1.0,22.22222222222222,11.11111111111111,0.2827912838842446
sobral,36,11368.84,1926.8899999999999,33,6,-9.850773007856342,36,3.7777777777777777,8.0,18.181818181818183,22.22222222222222,0.16948870773095584
sobralia,1,24.9,15.1,1,0,-14.311157407407407,1,4.0,0.0,0.0,0.0,0.606425702811245
socorro,19,2319.45,320.77,19,0,-15.363780458089668,19,4.684210526315789,0.0,0.0,0.0,0.1382957166569661
solanea,1,440.0,79.28999999999999,1,0,-13.510648148148148,1,4.0,0.0,0.0,0.0,0.18020454545454542
soledade,8,827.69,412.72,8,0,-11.154921875,8,4.875,0.0,0.0,0.0,0.4986407954669019
soledade de minas,6,309.94,84.84,5,0,-17.696875,6,3.9166666666666665,1.0,0.0,16.666666666666664,0.27373039943214816
solonopole,2,729.89,55.85,2,0,-7.499490740740741,2,4.5,0.0,0.0,0.0,0.07651837948183973
sombrio,11,1225.82,280.79,10,3,-6.812605324074075,11,3.090909090909091,4.0,30.0,36.36363636363637,0.22906299456690218
sonora,2,57.98,33.4,2,0,-11.56671875,2,5.0,0.0,0.0,0.0,0.5760607105898585
sooretama,5,317.35999999999996,138.99,5,1,-8.44145138888889,5,4.4,0.0,20.0,0.0,0.43795689437862373
sorocaba,633,76551.76,10597.08,609,25,-10.40783427978471,627,4.258373205741627,69.0,4.105090311986864,11.004784688995215,0.1384302594741127
sorriso,20,3342.75,666.28,20,0,-16.238302662037036,20,4.15,3.0,0.0,15.0,0.19932091840550445
sousa,7,1042.59,313.84000000000003,7,0,-16.39350198412698,7,4.285714285714286,0.0,0.0,0.0,0.30101957624761416
sucesso,3,352.9,133.02,3,0,-8.517700617283952,3,4.0,0.0,0.0,0.0,0.3769339756304903
sucupira do norte,2,319.9,84.30000000000001,2,0,-24.61769097222222,2,1.0,2.0,0.0,100.0,0.2635198499531104
sud mennucci,5,377.87,70.14,5,0,-14.101097222222222,5,4.6,0.0,0.0,0.0,0.18561939291290655
sulina,1,29.9,15.1,1,0,-14.179293981481482,1,4.0,0.0,0.0,0.0,0.5050167224080268
sumare,183,21487.920000000002,3130.86,177,22,-8.696390392864616,183,3.9234972677595628,35.0,12.429378531073446,19.12568306010929,0.14570326025041044
sume,3,248.89,115.5,3,0,-10.914760802469138,3,4.666666666666667,0.0,0.0,0.0,0.4640604283016594
sumidouro,10,1060.68,265.29,10,4,-4.654800925925926,10,3.8,2.0,40.0,20.0,0.25011313497001925
surubim,5,546.87,164.35,5,0,-14.365060185185182,5,4.8,0.0,0.0,0.0,0.30052846197450944
suzanapolis,1,76.9,12.04,1,0,-4.159467592592593,1,5.0,0.0,0.0,0.0,0.1565669700910273
suzano,234,25334.87,3733.87,230,12,-10.166876409017714,232,4.219827586206897,27.0,5.217391304347826,11.637931034482758,0.14738066546226605
tabapora,2,214.9,71.17,2,0,-15.655538194444444,2,5.0,0.0,0.0,0.0,0.331177291763611
tabapua,12,1322.96,212.25,12,0,-12.640534336419753,12,4.583333333333333,0.0,0.0,0.0,0.16043568966559835
tabatinga,5,389.69,97.41999999999999,5,1,-9.82904861111111,5,3.2,2.0,20.0,40.0,0.24999358464420435
tabira,5,986.88,192.01,5,1,-12.329935185185185,5,3.6,2.0,20.0,40.0,0.19456266212710766
taboao da serra,296,35733.3,4666.8,284,13,-10.480531347809077,293,4.044368600682594,42.0,4.577464788732395,14.334470989761092,0.1306008680978247
tabocas do brejo velho,3,139.88,60.08,3,0,-13.009336419753085,3,4.0,0.0,0.0,0.0,0.42951100943666
taboquinhas,1,289.0,14.27,1,0,-9.35832175925926,1,5.0,0.0,0.0,0.0,0.04937716262975778
tabuleiro,2,324.89,57.89,2,0,-9.348148148148148,2,5.0,0.0,0.0,0.0,0.17818338514574164
tabuleiro do norte,1,44.99,26.89,1,1,6.942673611111111,1,1.0,1.0,100.0,100.0,0.5976883751944877
tacaratu,2,204.89000000000001,58.76,2,1,3.030798611111111,2,3.0,1.0,50.0,50.0,0.28678803260286007
taciba,2,348.98,70.62,2,0,-8.313096064814815,2,5.0,0.0,0.0,0.0,0.20236116682904465
tacuru,1,120.0,50.71,1,0,-14.105138888888888,1,5.0,0.0,0.0,0.0,0.42258333333333337
taguai,10,707.34,166.22,10,0,-12.984443287037038,10,4.4,1.0,0.0,10.0,0.23499307263833516
taguatinga,7,784.89,244.0,7,0,-12.017872023809522,7,4.571428571428571,0.0,0.0,0.0,0.31087158710137724
taiacu,1,60.5,10.01,1,0,-7.292719907407408,1,5.0,0.0,0.0,0.0,0.16545454545454544
tailandia,4,2113.18,143.28,4,1,-9.31201099537037,4,3.75,1.0,25.0,25.0,0.06780302671802686
taio,15,5965.23,510.57,14,1,-11.52653191137566,15,4.166666666666667,2.0,7.142857142857142,13.333333333333334,0.08559099984409654
taiobeiras,13,2684.71,419.09000000000003,13,0,-14.123888888888889,13,4.615384615384615,0.0,0.0,0.0,0.15610252131515137
taiuva,5,881.54,128.59,5,0,-12.108523148148148,5,3.6,1.0,0.0,20.0,0.14586972797604195
tamandare,1,49.0,24.84,1,0,-20.614305555555557,1,5.0,0.0,0.0,0.0,0.506938775510204
tamarana,2,103.9,56.94,2,0,-12.782876157407408,2,1.0,2.0,0.0,100.0,0.5480269489894128
tambau,20,1513.43,310.06,19,1,-9.698573343079921,20,4.1,3.0,5.263157894736842,15.0,0.20487237599360392
tamboara,1,8.99,15.1,1,0,-13.516423611111112,1,5.0,0.0,0.0,0.0,1.6796440489432702
tanabi,11,1404.39,253.75,11,0,-10.999817971380471,10,4.3,1.0,0.0,10.0,0.18068342839239812
tangara,1,354.9,18.92,1,0,-15.097604166666667,1,5.0,0.0,0.0,0.0,0.053310791772330245
tangara da serra,24,3970.6,899.62,23,4,-14.63324577294686,24,4.166666666666667,2.0,17.391304347826086,8.333333333333332,0.22657029164358033
tangua,6,504.88,131.16,6,0,-9.24433449074074,6,3.8333333333333335,1.0,0.0,16.666666666666664,0.2597845032482966
tanhacu,4,528.78,81.02,4,0,-10.218787615740741,4,4.25,0.0,0.0,0.0,0.15322062105223344
tanque d'arca,2,578.0,33.54,2,0,-8.297112268518518,2,5.0,0.0,0.0,0.0,0.05802768166089965
tanque novo,3,329.59,117.80000000000001,3,1,-4.53366512345679,3,4.333333333333333,0.0,33.33333333333333,0.0,0.3574137564853303
taparuba,1,89.0,15.37,1,0,-14.227569444444445,1,5.0,0.0,0.0,0.0,0.17269662921348314
tapejara,11,1521.03,236.7,11,0,-16.768373316498316,11,4.7272727272727275,0.0,0.0,0.0,0.15561823238200428
tapera,1,61.8,17.27,1,0,-19.37931712962963,1,5.0,0.0,0.0,0.0,0.27944983818770225
taperuaba,1,55.49,26.93,1,0,-20.160081018518518,1,5.0,0.0,0.0,0.0,0.4853126689493602
tapes,6,797.3499999999999,136.91,6,0,-19.510574845679013,6,5.0,0.0,0.0,0.0,0.17170627704270397
tapinas,1,89.99,45.09,1,0,-12.448032407407407,1,2.0,1.0,0.0,100.0,0.5010556728525393
tapirai,2,108.65,31.880000000000003,2,1,-5.240167824074074,2,3.0,1.0,50.0,50.0,0.29341923607915327
tapiramuta,2,1298.99,177.91,2,0,-12.306898148148148,2,3.5,1.0,0.0,50.0,0.13696025373559456
tapiratiba,12,2601.2200000000003,234.06,12,1,-11.397767168209876,12,4.166666666666667,1.0,8.333333333333332,8.333333333333332,0.08998085513720484
tapurah,1,125.0,20.11,1,0,-18.21361111111111,1,5.0,0.0,0.0,0.0,0.16088
taquara,21,4427.54,527.37,21,0,-14.065418871252204,21,4.238095238095238,2.0,0.0,9.523809523809524,0.119111289790719
taquaracu de minas,2,358.0,34.66,2,1,-4.2948206018518515,2,3.0,1.0,50.0,50.0,0.09681564245810055
taquarana,1,146.99,43.44,1,0,-13.251354166666667,1,3.0,0.0,0.0,0.0,0.2955303081842302
taquari,11,1619.28,251.58,11,0,-19.856723484848484,11,4.454545454545454,1.0,0.0,9.090909090909092,0.15536534756187936
taquaritinga,33,4604.03,633.04,33,2,-13.551400462962963,33,4.484848484848484,1.0,6.0606060606060606,3.0303030303030303,0.13749693203562965
taquaritinga do norte,7,2129.9,332.0,6,0,-13.79617862654321,7,4.285714285714286,1.0,0.0,14.285714285714285,0.15587586271655945
taquarituba,16,2548.52,394.08,15,0,-11.844984567901236,16,4.0,2.0,0.0,12.5,0.1546309230455323
taquarivai,3,674.89,64.01,3,0,-16.404506172839508,3,5.0,0.0,0.0,0.0,0.09484508586584481
taquarucu do sul,1,70.0,23.29,1,0,-14.198599537037037,1,5.0,0.0,0.0,0.0,0.3327142857142857
tarabai,5,982.35,192.05,5,0,-7.527263888888889,5,4.6,0.0,0.0,0.0,0.19550058533109382
taruma,9,997.72,192.23,9,0,-13.3182896090535,9,4.222222222222222,1.0,0.0,11.11111111111111,0.19266928597201619
tarumirim,4,775.49,136.76,4,0,-16.959398148148146,4,4.75,0.0,0.0,0.0,0.17635301551277255
tatui,75,11331.03,1401.31,72,1,-13.059730581275721,75,4.293333333333333,9.0,1.3888888888888888,12.0,0.1236701341360847
taua,10,933.13,318.24,10,0,-11.475641203703704,10,4.7,0.0,0.0,0.0,0.34104572781927495
taubate,270,29724.56,5018.35,260,8,-12.000968438390315,267,4.108614232209738,37.0,3.076923076923077,13.857677902621724,0.16882840317905462
tavares,1,176.99,96.63,1,0,-12.334756944444445,1,3.0,0.0,0.0,0.0,0.5459630487598169
tecainda,1,149.99,15.14,1,0,-2.215752314814815,1,5.0,0.0,0.0,0.0,0.10094006267084472
teixeira,1,34.9,34.15,1,0,-14.492719907407407,1,4.0,0.0,0.0,0.0,0.9785100286532952
teixeira de freitas,29,3439.17,779.22,28,3,-15.120739087301587,29,4.103448275862069,4.0,10.714285714285714,13.793103448275861,0.2265721089681522
teixeira soares,2,545.69,112.23,1,0,-26.421747685185185,2,2.5,1.0,0.0,50.0,0.20566622074804375
teixeiras,7,483.58,124.07,6,1,-9.54153549382716,7,3.2857142857142856,3.0,16.666666666666664,42.857142857142854,0.25656561478969353
tejupa,3,335.18,47.22,3,0,-13.50653549382716,3,5.0,0.0,0.0,0.0,0.1408795274181037
telemaco borba,35,4693.49,764.72,34,0,-14.964381127450979,35,4.0,4.0,0.0,11.428571428571429,0.16293206121670656
telha,1,212.4,17.25,1,0,-13.313958333333334,1,5.0,0.0,0.0,0.0,0.08121468926553672
tenente ananias,1,229.9,44.02,1,0,-15.233912037037037,1,4.0,0.0,0.0,0.0,0.19147455415398
tenente portela,3,482.79,121.26,3,0,-14.929440586419753,3,4.666666666666667,0.0,0.0,0.0,0.25116510283974397
teodoro sampaio,13,1324.67,236.51999999999998,13,0,-11.327731481481482,13,4.538461538461538,0.0,0.0,0.0,0.17855012946620666
teofilandia,3,183.88,53.04,3,1,-3.85210262345679,3,4.333333333333333,0.0,33.33333333333333,0.0,0.2884489884707418
teofilo otoni,75,7744.23,1842.4,75,4,-11.793616820987655,75,4.24,6.0,5.333333333333334,8.0,0.23790615722931785
teolandia,4,167.8,92.97,4,0,-15.972337962962964,4,4.75,0.0,0.0,0.0,0.554052443384982
teotonio vilela,8,2168.68,430.7,7,1,-6.180072751322752,8,3.125,3.0,14.285714285714285,37.5,0.19860007008871758
terenos,1,62.89,22.37,1,0,-2.4253472222222223,1,4.0,0.0,0.0,0.0,0.35570042932103674
teresina,281,49967.43,10536.92,271,60,-7.860006107352739,277,3.844765342960289,56.0,22.14022140221402,20.216606498194945,0.2108757644729777
teresina de goias,1,79.0,17.8,1,0,-17.30142361111111,1,4.0,0.0,0.0,0.0,0.22531645569620254
teresopolis,120,17115.29,3151.07,119,17,-9.261489262371615,120,3.941666666666667,22.0,14.285714285714285,18.333333333333332,0.1841084784423752
terezinha,1,39.99,25.63,1,0,-2.6066666666666665,1,2.0,1.0,0.0,100.0,0.6409102275568892
termas de ibira,1,71.9,15.25,1,0,-15.30832175925926,1,5.0,0.0,0.0,0.0,0.2121001390820584
terra boa,4,683.79,89.63,4,0,-12.904898726851853,4,4.75,0.0,0.0,0.0,0.13107825501981601
terra de areia,5,1137.29,113.64,5,0,-13.442976851851853,5,4.6,0.0,0.0,0.0,0.09992174379445876
terra nova,1,209.99,57.94,1,0,-20.278703703703705,1,5.0,0.0,0.0,0.0,0.2759179008524215
terra nova do norte,3,408.8,90.55000000000001,3,0,-15.542314814814816,3,5.0,0.0,0.0,0.0,0.22150195694716246
terra rica,7,644.6700000000001,124.96000000000001,7,0,-13.483746693121693,7,4.285714285714286,0.0,0.0,0.0,0.19383560581382722
terra roxa,7,1026.95,127.14,5,0,-10.421175925925926,7,3.4285714285714284,2.0,0.0,28.57142857142857,0.12380349578849992
teutonia,14,1493.6000000000001,332.62,14,2,-8.30134837962963,14,4.571428571428571,0.0,14.285714285714285,0.0,0.22269683985002675
tiangua,9,2377.09,355.59,9,4,6.369320987654322,9,3.4444444444444446,2.0,44.44444444444444,22.22222222222222,0.1495904656533829
tibagi,4,293.77,92.30000000000001,4,0,-16.11252314814815,4,4.5,0.0,0.0,0.0,0.31419137420430954
tibau do sul,1,99.99,44.8,1,0,-9.681909722222223,1,4.0,0.0,0.0,0.0,0.44804480448044803
tiete,37,4142.82,728.91,35,5,-11.635285714285715,37,4.162162162162162,6.0,14.285714285714285,16.216216216216218,0.17594537054470144
tijucas,30,3504.74,639.43,30,2,-13.157682098765433,30,4.166666666666667,2.0,6.666666666666667,6.666666666666667,0.18244720007760917
timbauba,7,567.67,236.78,7,1,-15.338296957671957,7,3.857142857142857,1.0,14.285714285714285,14.285714285714285,0.41710853136505366
timbe do sul,3,212.79000000000002,50.129999999999995,3,0,-15.068325617283952,3,5.0,0.0,0.0,0.0,0.2355843789651769
timbo,20,3957.67,510.45,20,2,-8.84202662037037,19,3.9473684210526314,2.0,10.0,10.526315789473683,0.12897740337117547
timburi,5,343.3,47.56,3,0,-12.714510030864197,5,3.6,1.0,0.0,20.0,0.1385377221089426
timon,15,1802.69,439.94,11,2,-7.157562079124579,15,3.2666666666666666,6.0,18.181818181818183,40.0,0.24404639732843694
timoteo,54,7783.7699999999995,1257.35,52,1,-13.056667334401709,52,4.221153846153846,5.0,1.9230769230769231,9.615384615384617,0.16153483466238083
tiradentes,4,510.86,142.72,4,0,-8.257876157407408,4,4.0,0.0,0.0,0.0,0.27937203930626786
